timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,Connect 
1677239548013,462,DMX_T04_SelectProduct_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 11, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,100104,10838,50,50,437,228
1677239557019,41,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,491,50,50,41,26
1677239557060,19,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-1,text,true,,1801,2224,50,50,19,0
1677239557080,14,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,416,50,50,14,0
1677239557095,92,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,90289,2149,50,50,68,0
1677239557188,112,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-1,,true,,614,497,50,50,112,92
1677239557301,30,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,3672,2230,50,50,30,0
1677239557332,115,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-1,,true,,835,549,50,50,115,98
1677239557448,20,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,1192,2282,50,50,20,0
1677239557019,443,DMX_T04_SelectProduct_qektw4wuknlptcvz,200,"Number of samples in transaction : 11, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,100101,10838,50,50,419,216
1677239558716,143,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,143,127
1677239558882,63,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,63,0
1677239558969,106,/v1/accounts/petntxxx,200,,jp@gc - Ultimate Thread Group 1-3,,true,,835,540,50,50,106,91
1677239559100,19,/v1/accounts/petntxxx,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,1245,2273,50,50,19,0
1677239559142,19,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-3,,true,,835,549,50,50,19,0
1677239559185,20,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,1192,2282,50,50,20,0
1677239559228,14,/v1/products?productSuite=DIS,200,,jp@gc - Ultimate Thread Group 1-3,,true,,835,494,50,50,14,0
1677239559265,269,/v1/products,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4359,2227,50,50,269,0
1677239559557,16,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,416,50,50,16,0
1677239559597,91,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,90292,2149,50,50,64,0
1677239559712,108,776 /events/bulk/619547ea7386bf172f24bafc,204,No Content,jp@gc - Ultimate Thread Group 1-3,text,true,,512,576,50,50,0,96
1677239559843,15,779 /events/bulk/619547ea7386bf172f24bafc,202,Accepted,jp@gc - Ultimate Thread Group 1-3,text,true,,529,788,50,50,15,0
1677239559881,17,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,536,50,50,17,0
1677239559920,30,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,3317,2269,50,50,30,0
1677239559975,17,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,17,0
1677239560015,64,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,64,0
1677239560104,15,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,15,0
1677239560143,62,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,62,0
1677239558716,1088,DMX_T15_AddPipeWithExistMeta_GotoReplicationPipelines_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 25, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,121342,23250,50,50,953,314
1677239567469,46,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,492,50,50,46,31
1677239567515,72,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,4381,2225,50,50,72,0
1677239567587,15,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,492,50,50,15,0
1677239567602,68,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,4381,2225,50,50,68,0
1677239567671,14,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,492,50,50,14,0
1677239567685,71,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,4381,2225,50,50,71,0
1677239567756,15,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,491,50,50,15,0
1677239567771,18,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-1,text,true,,1801,2224,50,50,18,0
1677239567790,14,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,491,50,50,14,0
1677239567805,18,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-1,text,true,,1801,2224,50,50,18,0
1677239567824,14,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,416,50,50,14,0
1677239567838,102,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,90289,2149,50,50,76,0
1677239567940,19,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,536,50,50,19,0
1677239567959,30,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,3341,2269,50,50,30,0
1677239567990,102,/events/bulk/619547ea7386bf172f24bafc,204,No Content,jp@gc - Ultimate Thread Group 1-1,text,true,,512,576,50,50,0,89
1677239568092,14,/events/bulk/619547ea7386bf172f24bafc,202,Accepted,jp@gc - Ultimate Thread Group 1-1,text,true,,529,788,50,50,14,0
1677239567468,632,DMX_T27_StartPipeline_GotoReplicationPipelines_qektw4wuknlptcvz,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,117359,20315,50,50,504,120
1677239570229,374,348 /180.8304394826addc7b.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1521691,2705,50,50,131,116
1677239570632,29,351 /968.68d8dde134005010.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,18623,3036,50,50,14,0
1677239570686,29,349 /459.fc3a6e2f57d036ef.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,18623,3036,50,50,14,0
1677239570740,29,350 /11.d382602171bb2264.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,18623,3035,50,50,13,0
1677239570794,14,353 /assets/i18n/filters/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1933,586,50,50,14,0
1677239570832,14,354 /assets/i18n/metabases/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,9093,588,50,50,14,0
1677239570870,13,352 /assets/i18n/filters/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,397,667,50,50,0,0
1677239570907,14,356 /assets/i18n/metabases/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,398,670,50,50,0,0
1677239570944,15,358 /assets/i18n/finalize/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,2190,587,50,50,15,0
1677239570982,14,357 /assets/i18n/finalize/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,397,668,50,50,0,0
1677239571019,120,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,120,105
1677239571165,58,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,58,0
1677239571248,15,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,536,50,50,15,0
1677239571287,27,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,3317,2269,50,50,27,0
1677239571343,15,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,416,50,50,15,0
1677239571393,83,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,90292,2149,50,50,59,0
1677239571501,14,359 /assets/i18n/data/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,838,583,50,50,14,0
1677239571539,14,360 /assets/i18n/data/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,397,664,50,50,0,0
1677239571578,14,362 /assets/i18n/logreaders/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6185,589,50,50,14,0
1677239571617,13,361 /assets/i18n/logreaders/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,398,671,50,50,0,0
1677239571654,14,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,491,50,50,14,0
1677239571693,17,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,text,true,,1801,2224,50,50,17,0
1677239570229,949,DMX_T16_AddPipeWithExistMeta_ClickCreatePipelineButton_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 25, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,1702974,28887,50,50,568,221
1677239511204,412,DMX_T26_SeedPipeline_ClickFinish_qatzlnh8da6hq62w,200,"Number of samples in transaction : 12, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,10760,11396,50,50,411,200
1677239578113,41,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,492,50,50,41,27
1677239578154,71,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,4381,2225,50,50,71,0
1677239578225,17,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,536,50,50,17,0
1677239578242,31,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,3341,2269,50,50,31,0
1677239578273,14,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,416,50,50,14,0
1677239578288,106,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,90289,2149,50,50,67,0
1677239578106,280,DMX_T28_StartPipeline_StopPipeline_qektw4wuknlptcvz,200,"Number of samples in transaction : 9, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,100558,8087,50,50,241,27
1677239581735,40,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,40,26
1677239581838,12,Auth Challenge,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,0,0,50,50,0,0
1677239581812,60,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,60,0
1677239581896,14,238 /api/v1/cdc/dataflows/create?projectId=61efa3260c7fc92faaa682a7,200,,jp@gc - Ultimate Thread Group 1-3,,true,,863,553,50,50,14,0
1677239581934,0,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,0,0,50,50,0,0
1677239581957,54,239 /api/v1/cdc/dataflows/create?projectId=61efa3260c7fc92faaa682a7,201,,jp@gc - Ultimate Thread Group 1-3,text,true,,901,2759,50,50,54,0
1677239582035,237,3072 /639.cd0111e6a2e1ee6a.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,18623,2906,50,50,106,89
1677239582297,15,/api/v1/cdc/dataflows/628222815c944b553c5a0d59,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,516,50,50,15,0
1677239582337,31,/api/v1/cdc/dataflows/628222815c944b553c5a0d59,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,1679,2249,50,50,31,0
1677239582391,14,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,14,0
1677239582428,59,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,59,0
1677239581873,614,/auth/realms/Precisely/protocol/openid-connect/logout (),200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2873911,10963,50,50,138,110
1677239582527,16,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,16,0
1677239582528,87,/sdk/evalx/619547ea7386bf172f24bafc/users/eyJrZXkiOiJwcmlzbS5uZy5hbm9ueW1vdXMiLCJhbm9ueW1vdXMiOnRydWV9,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,807,570,50,50,87,78
1677239582638,16,/logout/ (),304,Not Modified,jp@gc - Ultimate Thread Group 1-4,,true,,1079,1934,50,50,0,0
1677239582601,63,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,63,0
1677239582683,11,/sdk/evalx/619547ea7386bf172f24bafc/users/eyJrZXkiOiJwcmlzbS5uZy5hbm9ueW1vdXMiLCJhbm9ueW1vdXMiOnRydWV9,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2211,515,50,50,11,0
1677239582695,14,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,491,50,50,14,0
1677239582721,16,/loginServices/v2/config,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1512,688,50,50,16,0
1677239582737,18,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,text,true,,1801,2224,50,50,18,0
1677239582765,15,/loginServices/v2/config,304,Not Modified,jp@gc - Ultimate Thread Group 1-4,,true,,1064,740,50,50,0,0
1677239582782,15,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,15,0
1677239582824,58,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,58,0
1677239582907,18,/api/v1/dataconnections,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,499,50,50,18,0
1677239582950,43,/api/v1/dataconnections,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,9202,2232,50,50,43,0
1677239583100,14,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,491,50,50,14,0
1677239583138,18,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,text,true,,1801,2224,50,50,18,0
1677239582807,467,/api/v1/sessions/me,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,2483,656,50,50,467,139
1677239583180,129,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-3,,true,,614,497,50,50,129,111
1677239583332,27,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,3672,2230,50,50,27,0
1677239583298,80,/api/v1/sessions/me,204,No Content,jp@gc - Ultimate Thread Group 1-4,,true,,2107,621,50,50,0,0
1677239583385,1,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,0,0,50,50,0,0
1677239583419,135,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,320,550,50,50,135,117
1677239583415,275,/auth/realms/Precisely/broker/precisely-okta-oidc/endpoint/logout_response,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,25192,6260,50,50,26,0
1677239581838,1593,DMX_T32_signout_qatzlnh8da6hq62w,200,"Number of samples in transaction : 10, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,2910366,22947,50,50,745,327
1677239583717,0,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,0,0,50,50,0,0
1677239583717,16,Auth Challenge,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,0,0,50,50,0,0
1677239583579,137,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6533,2598,50,50,137,0
1677239581735,1230,DMX_T17_AddPipeWithExistMeta_ProvideNameSelectReplicationAndClickNext_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 35, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,70329,33887,50,50,1098,343
1677239583733,228,1108 /,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,23365,5101,50,50,115,101
1677239583962,115,/auth/realms/Precisely/.well-known/openid-configuration,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,626,733,50,50,115,100
1677239584078,15,/auth/realms/Precisely/.well-known/openid-configuration-4,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6959,584,50,50,15,0
1677239584093,558,/auth/realms/Precisely/protocol/openid-connect/auth-6,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,10242,4055,50,50,18,0
1677239584661,48,/api/v1/authn/introspect-11,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2941,563,50,50,48,0
1677239583717,980,DMX_T01_Launch url_qatzlnh8da6hq62w,200,"Number of samples in transaction : 6, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,44133,11036,50,50,311,201
1677239588396,119,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,492,50,50,119,102
1677239588516,75,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,4381,2225,50,50,75,0
1677239588591,15,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,492,50,50,15,0
1677239588606,69,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,4381,2225,50,50,69,0
1677239588676,16,/api/v1/cdc/monitoring/61efa3260c7fc92faaa682a7/alerts,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,530,50,50,16,0
1677239588692,80,/api/v1/cdc/monitoring/61efa3260c7fc92faaa682a7/alerts,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,139035,2263,50,50,44,0
1677239588395,374,DMX_T29_StartPipeline_ApplyConfigChanges_qektw4wuknlptcvz,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,150344,8227,50,50,338,102
1677239593749,125,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,491,50,50,125,108
1677239593897,21,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,text,true,,1801,2224,50,50,21,0
1677239593941,50,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-3,,true,,614,497,50,50,50,31
1677239594014,46,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,3672,2230,50,50,46,0
1677239594083,20,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,20,0
1677239594126,76,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,4382,2225,50,50,76,0
1677239594227,17,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,536,50,50,17,0
1677239594267,31,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,3317,2269,50,50,31,0
1677239594325,0,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,0,0,50,50,0,0
1677239594347,17,/api/v1/dataconnections,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,499,50,50,17,0
1677239594456,55,/api/v1/dataconnections,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,9202,2232,50,50,55,0
1677239594594,17,/api/v1/cdc/dataflows/628222815c944b553c5a0d59/update,200,,jp@gc - Ultimate Thread Group 1-3,,true,,863,536,50,50,17,0
1677239594634,54,/api/v1/cdc/dataflows/628222815c944b553c5a0d59/update,200,,jp@gc - Ultimate Thread Group 1-3,,true,,715,5752,50,50,54,0
1677239594594,71,Module_updateDataflowsAPI_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,1578,6288,50,50,71,0
1677239594717,18,/api/v1/projects/61dc4ba74596d45e96f5cafb/metabases/61dc06374596d45e96f5caf9,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,548,50,50,18,0
1677239594758,87,/api/v1/projects/61dc4ba74596d45e96f5cafb/metabases/61dc06374596d45e96f5caf9,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,2328,2281,50,50,87,0
1677239594710,178,/.well-known/webfinger-23,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2601,680,50,50,178,120
1677239594867,1,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,0,0,50,50,0,0
1677239594888,48,/auth/services/devicefingerprint-24,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2627,520,50,50,48,0
1677239594937,40,676 /api/v1/internal/device/nonce,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1079,648,50,50,40,0
1677239594709,266,DMX_T02_Enter username_qatzlnh8da6hq62w,200,"Number of samples in transaction : 6, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,6307,1848,50,50,266,120
1677239594890,110,/api/v1/status?connection_id=62e148d914130557a17dffdf,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,320,568,50,50,110,95
1677239595023,51,204 /api/v1/status,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1000,2315,50,50,51,0
1677239593749,796,DMX_T18_AddPipeWithExistMeta_ClickNextwithExistingMetabaseAndDC_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 26, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,32459,25695,50,50,795,234
1677239598777,107,/api/v1/cdc/monitoring/61efa3260c7fc92faaa682a7/alerts,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,530,50,50,107,92
1677239598884,75,/api/v1/cdc/monitoring/61efa3260c7fc92faaa682a7/alerts,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,139027,2263,50,50,40,0
1677239598959,15,/api/v1/cdc/monitoring/61dede53e42e0a55618484c4/dataflows/startrequestlist,200,,jp@gc - Ultimate Thread Group 1-1,,true,,863,560,50,50,15,0
1677239598974,571,/api/v1/cdc/monitoring/61dede53e42e0a55618484c4/dataflows/startrequestlist,200,,jp@gc - Ultimate Thread Group 1-1,,true,,715,2387,50,50,571,0
1677239599546,14,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,492,50,50,14,0
1677239599560,55,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,4381,2225,50,50,55,0
1677239599615,14,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,536,50,50,14,0
1677239599629,26,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,3335,2269,50,50,26,0
1677239599656,13,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,416,50,50,13,0
1677239599670,66,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,90289,2149,50,50,54,0
1677239598776,956,DMX_T30_StartPipeline_StartPipeline_qektw4wuknlptcvz,200,"Number of samples in transaction : 14, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,242006,13827,50,50,909,92
1677239604978,160,/auth/services/devicefingerprint,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2628,520,50,50,160,118
1677239605139,50,api/v1/internal/device/nonce,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1079,571,50,50,50,0
1677239605098,118,/api/v1/tables?connection_id=61dc06374596d45e96f5caf9&project_id=61dc4ba74596d45e96f5cafb&schema_name=B2BI61D1,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,320,585,50,50,118,102
1677239605199,522,/api/v1/authn-32,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,3094,880,50,50,522,0
1677239605240,854,/api/v1/tables,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,10602,2318,50,50,854,0
1677239606118,14,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,320,550,50,50,14,0
1677239606155,122,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6533,2598,50,50,122,0
1677239605098,1108,DMX_T19_AddPipeWithExistMeta_SelectSchemaToDisplayTables_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 5, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,17775,6051,50,50,1108,102
1677239605722,1324,/login/step-up/redirect-33,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,27744,5504,50,50,361,0
1677239607047,109,/auth/realms/Precisely/protocol/openid-connect/token,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,636,2287,50,50,109,94
1677239607156,49,/auth/realms/Precisely/protocol/openid-connect/token-39,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4821,4584,50,50,49,0
1677239607206,15,/auth/realms/Precisely/protocol/openid-connect/certs,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,626,2378,50,50,15,0
1677239607221,16,/auth/realms/Precisely/protocol/openid-connect/certs-40,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1964,4164,50,50,16,0
1677239607237,15,/auth/realms/Precisely/protocol/openid-connect/userinfo-42,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,641,2320,50,50,15,0
1677239607252,20,/auth/realms/Precisely/protocol/openid-connect/userinfo-44,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,873,4167,50,50,20,0
1677239607273,104,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-4,,true,,849,492,50,50,104,91
1677239607378,55,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,4381,2225,50,50,55,0
1677239607433,131,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-4,,true,,835,549,50,50,131,115
1677239607564,22,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,1192,2282,50,50,22,0
1677239607587,14,1276 /v1/workspaces,200,,jp@gc - Ultimate Thread Group 1-4,,true,,835,511,50,50,14,0
1677239607601,197,1282 /v1/workspaces,401,,jp@gc - Ultimate Thread Group 1-4,,true,,986,2379,50,50,197,150
1677239607798,15,/v1/products?productSuite=DIS,200,,jp@gc - Ultimate Thread Group 1-4,,true,,835,494,50,50,15,0
1677239607813,559,/v1/products,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,4359,2227,50,50,559,0
1677239604978,3377,DMX_T03_Enter password and login_qatzlnh8da6hq62w,200,"Number of samples in transaction : 21, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,58378,38534,50,50,2414,568
1677239609737,10,Auth Challenge,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,0,0,50,50,0,0
1677239609748,342,/auth/realms/Precisely/protocol/openid-connect/logout (),200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,38025,10806,50,50,120,96
1677239610092,28,/sdk/evalx/619547ea7386bf172f24bafc/users/eyJrZXkiOiJwcmlzbS5uZy5hbm9ueW1vdXMiLCJhbm9ueW1vdXMiOnRydWV9,200,OK,jp@gc - Ultimate Thread Group 1-1,,true,,807,595,50,50,28,18
1677239610120,15,/logout/ (),304,Not Modified,jp@gc - Ultimate Thread Group 1-1,,true,,1079,1934,50,50,0,0
